Sl. No.,Test.Set.Name,Test.Name,Test.Id,Req.Id,Requirement.Name,LastCycleID,LastCycle.1.Runstatus,RegWt,ReqSize,ReqQuality,ActualResult,PredictedResult
3097,BHE & HOLD_BAG Menu,[1]QC_4578_001_Verify the event details of the BHE  after merging the BHE with exceeding capacity,73991,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3098,BHE and Hold,[1]QC_4578_001_Verify the event details of the BHE  after merging the BHE with exceeding capacity,73991,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3099,BHE & HOLD_BAG Menu,[1]QC_4578_002_Verify the event details of the BHE after loading the bag with exceeding capacity,73992,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3100,BHE & HOLD_BAG Menu,[1]10_4683_HUB_HoldEnquiry_AddTxrTo_UI,74097,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3101,BHE & HOLD_BAG Menu,[1]11_4683_HUB_HoldEnquiry_AddTxrTo_FieldValidation_Flight_Invalid,74098,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3102,BHE & HOLD_BAG Menu,[1]12_4683_HUB_HoldEnquiry_AddTxrTo_FieldValidation_Flight_Valid,74099,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3103,BHE & HOLD_BAG Menu,[1]13_4683_HUB_HoldEnquiry_AddTxrTo_FieldValidation_Dest_Invalid,74100,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3104,BHE & HOLD_BAG Menu,[1]QC4321_001_ WS_ verify if the system accepts the valid hold id in the hold enquiry screen,74214,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3105,Performance,[1]QC4321_001_ WS_ verify if the system accepts the valid hold id in the hold enquiry screen,74214,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3106,BHE & HOLD_BAG Menu,[1]QC4321_003_ WS_ verify if the reconciliation tab accepts the valid 2 digit hold id for loading bags.,74215,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3107,Performance,[1]QC4321_003_ WS_ verify if the reconciliation tab accepts the valid 2 digit hold id for loading bags.,74215,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3108,BHE & HOLD_BAG Menu,[1]QC4321_014_WS_ verify the creation of hold when we try to load multiple bags,74217,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3109,BHE & HOLD_BAG Menu,[1]CR 4469_001_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE with and without BHE ID _Operational range,74383,8535,WS_BHE & Hold,7,0,0,3,1,0,0
3110,BHE and Hold,[1]CR 4469_001_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE with and without BHE ID _Operational range,74383,8535,WS_BHE & Hold,7,0,0,3,1,0,0
3111,Performance,[1]CR 4469_001_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE with and without BHE ID _Operational range,74383,8535,WS_BHE & Hold,7,0,0,3,1,0,0
3112,BHE & HOLD_BAG Menu,[1]CR 4469_002_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE with and without BHE ID _Historical range,74384,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3113,BHE & HOLD_BAG Menu,[1]CR 4469_003_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE by navigating from Flight Progress screen,74385,8535,WS_BHE & Hold,0,0,0,0,0,0,0
3114,BHE & HOLD_BAG Menu,[1]CR 4469_004_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE_Multi CS,74386,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3115,BHE and Hold,[1]CR 4469_004_IT_WS_Verify that BHE ID is mandatory at BHE Enquiry screen when enquiring the BHE_Multi CS,74386,8535,WS_BHE & Hold,4,0,0,3,1,0,0
3116,BHE & HOLD_BAG Menu,[1]01_4683_HUB_ManageCS&BHE_AddTxrTo_UI,74092,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3117,BHE & HOLD_BAG Menu,[1]02_4683_HUB_ManageCS&BHE_AddTxrTo_FieldValidation_Invalid Flight_Dest,74093,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3118,BHE & HOLD_BAG Menu,[1]03_4683_HUB_ManageCS&BHE_AddTxrTo_FieldValidation_Flight_Valid,74094,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3119,BHE & HOLD_BAG Menu,[1]QC_4039_001_WS_Reopen the close flight from Manage CS and BHE screen,74130,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3120,BHE & HOLD_BAG Menu,[1]QC_4315_001_WS_Verify the Tick Box after Unassign BHE at Manage CS and BHE screen,74131,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3121,BHE & HOLD_BAG Menu,[1]QC4634_001_WS_OvrlClose_ToStopBags_Deleted bags_BUM bags,74204,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3122,BHE and Hold,[1]QC4634_001_WS_OvrlClose_ToStopBags_Deleted bags_BUM bags,74204,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3123,BHE & HOLD_BAG Menu,[1]QC4634_002_WS_OvrlClose_DeletedBags_duplicate,74205,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3124,BHE & HOLD_BAG Menu,[1]QC4634_003_WS_OvrlClose_BUMBags_duplicate,74206,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3125,BHE & HOLD_BAG Menu,[1]QC4634_006_WS_HHT_OvrlClose_BUMBags_duplicate,74207,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3126,BHE & HOLD_BAG Menu,[1]QC4634_007_WS_HHT_Close_BHE,74208,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3127,BHE and Hold,[1]QC4634_007_WS_HHT_Close_BHE,74208,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3128,BHE & HOLD_BAG Menu,[1]CR 5269_001_WS_Verify that Position ULD BPM should not contain Q element,74312,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3129,BHE and Hold,[1]CR 5269_001_WS_Verify that Position ULD BPM should not contain Q element,74312,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3130,BHE & HOLD_BAG Menu,[1]QC5185_001_To verify BHE to BHE merge Audits and BPM are generated when BPM sending is switched on,74328,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3131,BHE and Hold,[1]QC5185_001_To verify BHE to BHE merge Audits and BPM are generated when BPM sending is switched on,74328,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3132,BHE & HOLD_BAG Menu,[1]QC5185_002_To verify Hold to BHE merge Audits and BPM are generated when BPM sending is switched on,74329,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3133,BHE & HOLD_BAG Menu,[1]QC5185_003_Verify  BHE to  Hold merge Audits and BPM are generated when BPM sending is switched on,74330,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3134,BHE and Hold,[1]QC5185_003_Verify  BHE to  Hold merge Audits and BPM are generated when BPM sending is switched on,74330,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3135,BHE & HOLD_BAG Menu,[1]QC5185_004_Verify  BHE to  Hold merge Audits and BPM are generated when BPM sending is switched on in the case of OVERRULE MERGE,74331,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3136,BHE & HOLD_BAG Menu,[1]QC5185_005_To verify  Hold to BHE merge Audits and BPM are generated when BPM sending is switched on in the case of FORCE MERGE,74332,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3137,BHE and Hold,[1]QC5185_005_To verify  Hold to BHE merge Audits and BPM are generated when BPM sending is switched on in the case of FORCE MERGE,74332,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3138,BHE & HOLD_BAG Menu,[1]CR1670_008_Merge BHE to Hold_Overrule Merge when From container has Not Ok bags from Manage Container Sheets and BHE screen in WS,74362,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3139,BHE & HOLD_BAG Menu,[1]CR1670_013_Merge Hold to BHE when To BHE is ULD positioned from Manage Container Sheets and BHE screen in WS,74363,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3140,BHE & HOLD_BAG Menu,[1]CR1670_017_Merge Hold to BHE_When From container has Stopped or ToStop bags,74364,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3141,BHE and Hold,[1]CR1670_017_Merge Hold to BHE_When From container has Stopped or ToStop bags,74364,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3142,BHE & HOLD_BAG Menu,[1]CR1670_021_Merge Hold to Hold_Force Merge when From container has Not Ok bags from Manage Container Sheets and BHE screen in WS,74365,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3143,BHE & HOLD_BAG Menu,[1]CR1670_022_Merge BHE to BHE_To BHE capacity reached,74366,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3144,BHE and Hold,[1]CR1670_022_Merge BHE to BHE_To BHE capacity reached,74366,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3145,BHE & HOLD_BAG Menu,[1]CR1670_028_Merge BHE to BHE_To BHE segregation change,74367,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3146,BHE & HOLD_BAG Menu,[1]CR1670_035_Merge BHE to Hold_To Hold ID is non existing,74368,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3147,BHE & HOLD_BAG Menu,[1]CR1670_036_Merge BHE to BHE_From BHE is multi CS,74369,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3148,BHE and Hold,[1]CR1670_036_Merge BHE to BHE_From BHE is multi CS,74369,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3149,BHE & HOLD_BAG Menu,[1]CR1670_043_Merge Hold to Hold_Verify that User is not allowed to merge Hold 1 to Hold 01,74370,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3150,BHE & HOLD_BAG Menu,[1]QC_5198_001_IT_WS_Verify that unassign Cart event should be audited in BHE Enquiry and Activity Reporting screen at Flight Departure,74395,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3151,BHE and Hold,[1]QC_5198_001_IT_WS_Verify that unassign Cart event should be audited in BHE Enquiry and Activity Reporting screen at Flight Departure,74395,8540,WS_Manage CS and BHE,4,0,0,3,1,0,0
3152,BHE & HOLD_BAG Menu,[1]QC_5198_002_IT_WS_Verify that unassign Cart event should be audited in BHE Enquiry Report and Activity Reporting Report screen at Flight Departure,74396,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3153,BHE & HOLD_BAG Menu,[1]QC_5198_003_IT_WS_Verify that unassign Cart event should be audited in BHE Enquiry and Activity Reporting screen by departing and reopening the flight multiple times,74397,8540,WS_Manage CS and BHE,0,0,0,0,0,0,0
3154,Change Request_Old CR,[1]CR_4411_4349_002_HHT_ Reflight a bag with manual enter rush tag_ rush tag without leading digit_ Verify that WTR message sent to the world tracer successfully,76505,8544,QC_4411_WTR Messages not sent if user enters rush tag without leading digit,0,0,0,0,0,0,0
3155,Change Request_Old CR,[1]CR_4506_005_HHT_Update the BHE type_Bags loaded in the BHE_BHE Enquiry,76558,8547,"QC_4506_WS -> BHE & Hold ->Hold Enquiry,Not able to update the Hold Type , when selecting the Update type option from the dropdown then system is dispalying the error message ""Cannot update Hold Type""",0,0,0,0,0,0,0
3156,Change Request_Old CR,[1]CR_4506_006_HHT_Update the Hold type_Bags loaded in the Hold_Hold Enquiry,76559,8547,"QC_4506_WS -> BHE & Hold ->Hold Enquiry,Not able to update the Hold Type , when selecting the Update type option from the dropdown then system is dispalying the error message ""Cannot update Hold Type""",0,0,0,0,0,0,0
3157,Change Request_Old CR,[1]CR_4506_007_HHT_Update the BHE type_Bags not loaded in the BHE_BHE Enquiry,76560,8547,"QC_4506_WS -> BHE & Hold ->Hold Enquiry,Not able to update the Hold Type , when selecting the Update type option from the dropdown then system is dispalying the error message ""Cannot update Hold Type""",0,0,0,0,0,0,0
3158,Change Request_Old CR,[1]CR_4592_001_HHT_Bags to Load screen_Verify the GUI validation for Cleared Bag List,76561,8548,QC_4592_HHT >> Cleared bags List. Cosmetic issues in the HHT Cleared bags screen,0,0,0,0,0,0,0
3159,BIM Test Cases,[1]QC_7088_WS_IT_02_Verify the bag status when BSM DEL is processed with change in the passenger status as Standby,85912,8549,QC_7088_BIM Processing -> BUM/BSM DEL change the pax status as specified in the message causing problems if the pax has multiple bags,3,0,0,1,1,0,0
3160,BIM Test Cases,[1]QC_7088_WS_IT_05_Verify the bag status when BSM DEL is processed with change in the PSN,85915,8549,QC_7088_BIM Processing -> BUM/BSM DEL change the pax status as specified in the message causing problems if the pax has multiple bags,3,0,0,1,1,0,0
3161,BIM Test Cases,[1]QC_7088_WS_IT_06_Verify the bag status when BUM is processed with change in the status as Not Checked In,85916,8549,QC_7088_BIM Processing -> BUM/BSM DEL change the pax status as specified in the message causing problems if the pax has multiple bags,3,0,0,1,1,0,0
3162,Change Request_Old CR,[1]CR3927_4092_TC_001_Verify that user is able to update the UNKN tag number with the flight Id for which Inbound and Outbound Flight exist with different destinations,76359,8550,QC_3927_HHT >> HHT 9900 is unable to update the unknown tag number,0,0,0,0,0,0,0
3163,Change Request_Old CR,[1]CR3927_4092_TC_002_Verify that user is able to update the UNKN tag number with the flight Id for which Inbound and Outbound Flight exist with same destinations,76360,8550,QC_3927_HHT >> HHT 9900 is unable to update the unknown tag number,0,0,0,0,0,0,0
3164,BIM,[1]QC_6835_IT_WS_01_Outstation BPM_Verify that Lseq no is not present on Manifest tab in Arrival Flight Progess screen after tracking the loaded terminating bag from HOLD by manually offloading,73912,8551,QC_6835_WS>Arrival Flights > Arrival Flight Progress>Manifest>Page is getting crashed,0,0,0,0,0,0,0
3165,BIM,[1]QC_6835_IT_WS_02_Outstation BPM_Verify that Lseq no is not present on Manifest tab in Arrival Flight Progess screen after tracking the loaded terminating bag from HOLD by sending Oustation BPM,73913,8551,QC_6835_WS>Arrival Flights > Arrival Flight Progress>Manifest>Page is getting crashed,0,0,0,0,0,0,0
3166,Change Request_Old CR,[1]QC_ 4324_ 001_ HHT_ Verify that focus should move to Bag Tag ID data field when scanning a valid Track location ID,76607,8552,"QC_4324_HHT>Track Bag.  After a location scan, HHT incorrectly shows ""Enter Tag ID"" error",0,0,0,0,0,0,0
3167,Change Request_Old CR,[1]QC_ 4324_ 002_ HHT_ Verify that error message when scanning an invalid Track location ID,76608,8552,"QC_4324_HHT>Track Bag.  After a location scan, HHT incorrectly shows ""Enter Tag ID"" error",0,0,0,0,0,0,0
3168,Change Request_Old CR,[1]QC_ 4324_ 003_ HHT_ Verify that error message when scanning a valid Track location ID without entering Bag Tag ID,76609,8552,"QC_4324_HHT>Track Bag.  After a location scan, HHT incorrectly shows ""Enter Tag ID"" error",0,0,0,0,0,0,0
3169,BIM,[1]QC_6637_IT_01_Verify _Reroute_Transfer bag_from first flight to second flight,73899,8553,QC_6637_Transfer bags which are inbound on a BIM offset flight are not associated to the correct flight in BagManager,4,0,0,1,1,0,0
3170,BIM Test Cases,[1]QC_6637_IT_01_Verify _Reroute_Transfer bag_from first flight to second flight,73899,8553,QC_6637_Transfer bags which are inbound on a BIM offset flight are not associated to the correct flight in BagManager,4,0,0,1,1,0,0
3171,BIM,[1]QC_6637_IT_02_Verify _Reroute_Transfer bag_from first flight to second flight and second flight to first flight,73900,8553,QC_6637_Transfer bags which are inbound on a BIM offset flight are not associated to the correct flight in BagManager,0,0,0,0,0,0,0
3172,BIM,[1]QC_6637_IT_03_Verify _Reroute_Transfer bag_for next day_previous day flight,73901,8553,QC_6637_Transfer bags which are inbound on a BIM offset flight are not associated to the correct flight in BagManager,0,0,0,0,0,0,0
3173,Change Request_Old CR,[1]QC_ 4364_ 001_ HHT_ Basic Flow_ Position ULD,76589,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3174,Change Request_Old CR,[1]QC_ 4364_ 002_ HHT_ Basic Flow_ Remove ULD,76590,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3175,Change Request_Old CR,[1]QC_ 4364_ 003_ HHT_ Alternate Flow 1 _ Position ULD _Overrule Position,76591,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3176,Change Request_Old CR,[1]QC_ 4364_ 004_ HHT_ Alternate Flow 2 _ Position ULD _ Force Position,76592,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3177,Change Request_Old CR,[1]QC_ 4364_ 005_ HHT_ Alternate Flow 3 _ Position ULD _ Outbound Flight departed,76593,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3178,Change Request_Old CR,[1]QC_ 4364_ 006_ HHT_ Alternate Flow 3 _ Position ULD _ Outbound Flight cancelled,76594,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3179,Change Request_Old CR,[1]QC_ 4364_ 007_ HHT_ Alternate Flow 3 _ Position ULD _ Outbound Flight closed,76595,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3180,Change Request_Old CR,[1]QC_ 4364_ 008_ HHT_ Alternate Flow 3 _ Position ULD _ Outbound Flight frozen,76596,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3181,Change Request_Old CR,[1]QC_ 4364_ 009_ HHT_ Alternate Flow 5 _ Position ULD _ ULD already Positioned,76597,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
3182,Change Request_Old CR,[1]QC_ 4364_ 010_ HHT_ Alternate Flow 6_ Position ULD _ Position Multi Container Sheets,76598,8554,"QC_4364_Position ULD UI alignment, updated functionality and introduction of KLM CR for flight confirmation",0,0,0,0,0,0,0
